"ID"	"adj.P.Val"	"P.Value"	"t"	"B"	"logFC"	"Gene.symbol"	"Gene.title"
"205170_at"	6.67944091810179e-09	2.11347650449311e-11	-30.8666895603926	16.8887539907076	-2.39862723212386	"STAT2"	"signal transducer and activator of transcription 2"
"226474_at"	6.93115442263716e-09	2.21340785946297e-11	-30.7256796997135	16.8435745719294	-4.27294257326698	"NLRC5"	"NLR family CARD domain containing 5"
"224225_s_at"	6.93115442263716e-09	2.21847649558574e-11	-30.7187146351875	16.8413365618577	-4.82982907318948	"ETV7"	"ETS variant 7"
"203717_at"	6.94793409684372e-09	2.23995702035451e-11	-30.6893897286321	16.8319072592923	-2.42495819616648	"DPP4"	"dipeptidyl peptidase 4"
"233632_s_at"	6.94793409684372e-09	2.25704004345435e-11	-30.6662876394209	16.8244713092455	-1.80330263461146	"XRN1"	"5'-3' exoribonuclease 1"
"226757_at"	6.94793409684372e-09	2.26465984099044e-11	-30.6560448623456	16.8211722938568	-5.45772419021558	"IFIT2"	"interferon induced protein with tetratricopeptide repeats 2"
"208490_x_at"	6.94793409684372e-09	2.29377442654566e-11	-30.6172534301493	16.8086663486021	-1.86155186487443	"HIST1H2BC///HIST1H2BI///HIST1H2BE///HIST1H2BF///HIST1H2BG"	"histone cluster 1, H2bc///histone cluster 1, H2bi///histone cluster 1, H2be///histone cluster 1, H2bf///histone cluster 1, H2bg"
"213261_at"	6.94793409684372e-09	2.32411131010433e-11	-30.577403985592	16.7957996404574	-2.70259038647476	"TRANK1"	"tetratricopeptide repeat and ankyrin repeat containing 1"
"205681_at"	6.94793409684372e-09	2.32782668040041e-11	-30.5725628686874	16.7942351657952	-4.07032463034921	"BCL2A1"	"BCL2 related protein A1"
"205660_at"	6.94793409684372e-09	2.33684701470376e-11	-30.5608445880081	16.7904470179795	-7.11558411974023	"OASL"	"2'-5'-oligoadenylate synthetase like"
"213293_s_at"	6.94793409684372e-09	2.34397902764255e-11	-30.551614495513	16.7874620046168	-1.67657965605072	"TRIM22"	"tripartite motif containing 22"
"205275_at"	6.94793409684372e-09	2.34429108012166e-11	-30.551211347982	16.787331602173	-4.3678432840005	"GTPBP1"	"GTP binding protein 1"
"211368_s_at"	6.94793409684372e-09	2.36611305888359e-11	-30.5231641308591	16.7782543940648	-2.27688400470447	"CASP1"	"caspase 1"
"235643_at"	6.94793409684372e-09	2.37561517261677e-11	-30.511039883133	16.7743274261065	-4.37638488956692	"SAMD9L"	"sterile alpha motif domain containing 9 like"
"238255_at"	6.94793409684372e-09	2.39938462311891e-11	-30.4809427287496	16.7645711158763	-2.25601983301136	""	""
"226134_s_at"	6.94793409684372e-09	2.40449780713356e-11	30.47451110978	16.7624847525946	2.8657440338593	"MSI2"	"musashi RNA binding protein 2"
"201649_at"	6.94793409684372e-09	2.40505878402708e-11	-30.473806398549	16.7622561183431	-2.71015190796652	"UBE2L6"	"ubiquitin conjugating enzyme E2 L6"
"1565674_at"	6.94793409684372e-09	2.41446269483367e-11	-30.4620197824193	16.7584311740499	-2.6377246392438	"FCGR2C///FCGR2A"	"Fc fragment of IgG receptor IIc (gene/pseudogene)///Fc fragment of IgG receptor IIa"
"238604_at"	6.9658373720648e-09	2.4334246695279e-11	30.4384057637705	16.750762751989	3.37626648147649	""	""
"238782_at"	6.97148610823695e-09	2.45792802168247e-11	30.4081881338162	16.7409395494068	3.03267437014308	"WDR13"	"WD repeat domain 13"
"239508_x_at"	6.97148610823695e-09	2.46089953157701e-11	-30.4045461416837	16.7397548204978	-3.8137209922348	"CFAP65"	"cilia and flagella associated protein 65"
"202687_s_at"	7.01206097962248e-09	2.48804724288388e-11	-30.3714946365454	16.7289955517986	-1.82352932227625	"TNFSF10"	"tumor necrosis factor superfamily member 10"
"217719_at"	7.04181860889187e-09	2.51148537491343e-11	30.3432761339715	16.7197985590821	1.69255676960152	"EIF3L"	"eukaryotic translation initiation factor 3 subunit L"
"230025_at"	7.11038801918908e-09	2.56503058405538e-11	-30.2798796168875	16.6990992353608	-3.61338228180032	"GJD3"	"gap junction protein delta 3"
"242388_x_at"	7.11038801918908e-09	2.57060978895823e-11	-30.2733576081063	16.6969668445768	-4.13573905381137	"TAGAP"	"T-cell activation RhoGTPase activating protein"
"205404_at"	7.11038801918908e-09	2.57495533205201e-11	-30.2682884816732	16.695309101607	-5.45982470707557	"HSD11B1"	"hydroxysteroid 11-beta dehydrogenase 1"
"221087_s_at"	7.36734125528198e-09	2.69118905454985e-11	-30.1360781631843	16.6519560651388	-3.03406110331704	"APOL3"	"apolipoprotein L3"
"224694_at"	7.36734125528198e-09	2.70681169418902e-11	30.1187869919352	16.646269457596	2.89938244619829	"ANTXR1"	"anthrax toxin receptor 1"
"235437_at"	7.36734125528198e-09	2.71790930601442e-11	-30.1065705126757	16.642249449972	-1.74098329641409	""	""
"225415_at"	7.36734125528198e-09	2.73452768164809e-11	-30.0883786266679	16.6362595675078	-2.07893197516563	"DTX3L"	"deltex E3 ubiquitin ligase 3L"
"203232_s_at"	7.36734125528198e-09	2.73538230420163e-11	30.0874463657684	16.6359524946475	2.01220494962622	"ATXN1"	"ataxin 1"
"225973_at"	7.37092856141796e-09	2.75019556749751e-11	-30.0713379729981	16.6306448502633	-2.82342661008598	"TAP2"	"transporter 2, ATP binding cassette subfamily B member"
"235175_at"	7.43701584370182e-09	2.7895740594069e-11	-30.0289752615709	16.6166704452685	-4.84815563392549	"GBP4"	"guanylate binding protein 4"
"218824_at"	7.43701584370182e-09	2.80205809566086e-11	30.0156819816751	16.6122805133651	2.87157344811562	"PNMAL1"	"paraneoplastic Ma antigen family like 1"
"208012_x_at"	7.51556381310819e-09	2.85817011313249e-11	-29.9567245052368	16.5927828221715	-3.06593851541656	"SP110"	"SP110 nuclear body protein"
"243769_at"	7.51556381310819e-09	2.85914453246732e-11	-29.9557119211488	16.5924475565614	-3.55224004346873	""	""
"200905_x_at"	7.56217576602065e-09	2.89327518846409e-11	-29.9204814030237	16.5807744177867	-1.79195230968736	"HLA-E"	"major histocompatibility complex, class I, E"
"221703_at"	7.56217576602065e-09	2.90453938886939e-11	-29.9089541924528	16.5769515105716	-4.80026059465895	"BRIP1"	"BRCA1 interacting protein C-terminal helicase 1"
"218429_s_at"	7.56403830968518e-09	2.93029759384728e-11	-29.8827778364929	16.5682638626811	-3.30332181377267	"C19orf66"	"chromosome 19 open reading frame 66"
"211528_x_at"	7.56403830968518e-09	2.9329238621916e-11	-29.8801231256423	16.5673822909481	-1.44763770428262	"HLA-G"	"major histocompatibility complex, class I, G"
"200904_at"	7.6480423854966e-09	2.97948427638002e-11	-29.833486749329	16.5518802621795	-2.40768242066205	"HLA-E"	"major histocompatibility complex, class I, E"
"216020_at"	7.67190261697178e-09	3.00385904210137e-11	-29.8093900075683	16.5438592401752	-3.39875585570641	"IFIH1"	"interferon induced with helicase C domain 1"
"1555132_at"	7.67190261697178e-09	3.01684327873605e-11	-29.7966412883945	16.5396125099801	-2.16200213965401	"LOC101928787"	"uncharacterized LOC101928787"
"205111_s_at"	7.73525385444813e-09	3.05590275731284e-11	29.758650200788	16.5269445610711	2.07196011885664	"PLCE1"	"phospholipase C epsilon 1"
"208912_s_at"	7.80353684223780e-09	3.09762574021204e-11	-29.7186525038345	16.5135868879533	-2.02372180371089	"CNP"	"2',3'-cyclic nucleotide 3' phosphodiesterase"
"204806_x_at"	7.80353684223780e-09	3.11142392612316e-11	-29.7055548029017	16.5092081581327	-2.39477012966778	"HLA-F"	"major histocompatibility complex, class I, F"
"223884_at"	7.80643990429057e-09	3.12685933066234e-11	-29.6909783033688	16.5043323703938	-2.32276627197691	"OPTC"	"opticin"
"213974_at"	7.99148633142423e-09	3.23237711851301e-11	-29.5933993773545	16.4716197618244	-2.27662379600254	"ADAMTSL3"	"ADAMTS like 3"
"1569392_at"	7.99148633142423e-09	3.2641578181682e-11	-29.5646932661276	16.461972066403	-2.415418986765	"TECR"	"trans-2,3-enoyl-CoA reductase"
"209770_at"	7.99148633142423e-09	3.26748628310518e-11	-29.5617045618683	16.460966973863	-2.11331620473072	"BTN3A1"	"butyrophilin subfamily 3 member A1"
"230510_at"	7.99148633142423e-09	3.26852248519129e-11	-29.5607748142013	16.460654278043	-2.80363756849659	"HSPB9"	"heat shock protein family B (small) member 9"
"204924_at"	7.99148633142423e-09	3.27406115818752e-11	-29.5558106353455	16.4589845130522	-2.63646965945289	"TLR2"	"toll like receptor 2"
"224645_at"	8.04219709894472e-09	3.30954613125297e-11	29.5242233223223	16.4483519808044	2.22001330912014	"EIF4EBP2"	"eukaryotic translation initiation factor 4E binding protein 2"
"212608_s_at"	8.1532546004463e-09	3.370161023687e-11	29.4711163109053	16.4304455598929	3.53696848828284	"NUDT3"	"nudix hydrolase 3"
"229656_s_at"	8.28003829985632e-09	3.43771137460884e-11	29.4131537638881	16.4108586244231	1.86480104653464	"EML6"	"echinoderm microtubule associated protein like 6"
"220696_at"	8.29957334621554e-09	3.4613356513437e-11	-29.3931769925293	16.4040974830598	-2.98233095049248	""	""
"226275_at"	8.29957334621554e-09	3.48229015526504e-11	-29.3755825723334	16.3981381773295	-2.5665493820648	"MXD1"	"MAX dimerization protein 1"
"235508_at"	8.29957334621554e-09	3.49136144422419e-11	-29.3680018694004	16.3955692685261	-2.8065698438808	"PML"	"promyelocytic leukemia"
"219962_at"	8.37225261819276e-09	3.53724801975771e-11	-29.3299835592378	16.3826740702237	-3.03203738310101	"ACE2"	"angiotensin I converting enzyme 2"
"53720_at"	8.4011868220586e-09	3.56483830401023e-11	-29.3073838029292	16.3749992961433	-3.23241075987288	"C19orf66"	"chromosome 19 open reading frame 66"
"223192_at"	8.4207054415112e-09	3.60164548662672e-11	-29.27753126207	16.3648508587861	-2.92708112864777	"SLC25A28"	"solute carrier family 25 member 28"
"213820_s_at"	8.4207054415112e-09	3.60433579351125e-11	-29.2753624223824	16.3641130840034	-2.66965850885874	"STARD5"	"StAR related lipid transfer domain containing 5"
"231582_at"	8.4207054415112e-09	3.61932469822612e-11	29.2633112661086	16.3600124708818	2.90921013101302	"CDHR3"	"cadherin related family member 3"
"1557185_at"	8.67428154910342e-09	3.74418005594587e-11	-29.165005819274	16.326488234344	-1.95062721117221	"TPCN1"	"two pore segment channel 1"
"219233_s_at"	8.79200369027275e-09	3.81107430195636e-11	-29.1138050958144	16.308975230044	-2.95831321170698	"GSDMB"	"gasdermin B"
"227665_at"	8.81828879030899e-09	3.8385966750682e-11	29.0930251161711	16.3018572302749	2.08550925301531	""	""
"230405_at"	8.94372453349885e-09	3.90955676910146e-11	-29.0401939058191	16.2837335379616	-2.87757005598491	"C5orf56"	"chromosome 5 open reading frame 56"
"1558103_a_at"	8.94590756509093e-09	3.93707976256074e-11	29.0199850183058	16.2767906985589	2.11171100864331	"HDGFRP3"	"hepatoma-derived growth factor, related protein 3"
"212733_at"	8.94590756509093e-09	3.94323497610775e-11	-29.0154867292238	16.2752445250426	-2.48465037664335	"RUBCN"	"RUN and cysteine rich domain containing beclin 1 interacting protein"
"206011_at"	9.2193006233154e-09	4.08060493981221e-11	-28.9170526984292	16.241339986669	-2.33404626028856	"CASP1"	"caspase 1"
"211529_x_at"	9.37431970518512e-09	4.16636431341561e-11	-28.8574266405696	16.2207368006428	-1.54107945656943	"HLA-G"	"major histocompatibility complex, class I, G"
"225636_at"	9.38428515276474e-09	4.1963482897798e-11	-28.8368967011562	16.2136313824529	-2.10121113899223	"STAT2"	"signal transducer and activator of transcription 2"
"210001_s_at"	9.38428515276474e-09	4.20831639086796e-11	-28.8287470733953	16.2108091569054	-4.85750201919541	"SOCS1"	"suppressor of cytokine signaling 1"
"221241_s_at"	9.38428515276474e-09	4.22228467778715e-11	-28.8192675219832	16.2075252058923	-3.41452625474347	"BCL2L14"	"BCL2 like 14"
"237105_at"	9.48616471891873e-09	4.28547359043974e-11	-28.7768100923498	16.1928014265686	-3.17733073290838	"LOC101927027"	"uncharacterized LOC101927027"
"200868_s_at"	9.65694684283701e-09	4.38028864567641e-11	-28.7143742815245	16.1711032856289	-2.35006962563154	"RNF114"	"ring finger protein 114"
"228680_at"	9.70579545106752e-09	4.42019765398411e-11	28.6885361645602	16.1621077471795	1.50183192253601	"KIF3A"	"kinesin family member 3A"
"203372_s_at"	9.75558504814858e-09	4.46071561415116e-11	-28.6625642948186	16.1530561267917	-3.06394440115995	"SOCS2"	"suppressor of cytokine signaling 2"
"200986_at"	9.95114653093197e-09	4.58954529599121e-11	-28.5816728816024	16.1248028450409	-4.22633832864829	"SERPING1"	"serpin family G member 1"
"214937_x_at"	9.95114653093197e-09	4.60052379853214e-11	28.5748950237894	16.1224312900698	1.41524755318274	"PCM1"	"pericentriolar material 1"
"208376_at"	9.95114653093197e-09	4.6159383424187e-11	-28.5654083503871	16.1191108283366	-2.88816420961872	"CCR4"	"C-C motif chemokine receptor 4"
"232035_at"	9.95114653093197e-09	4.62293775739684e-11	-28.5611121216494	16.1176066691817	-3.4766682431969	"HIST1H4H"	"histone cluster 1, H4h"
"224711_at"	9.97388730978992e-09	4.65174442431903e-11	28.5435054486908	16.1114396199857	1.53930576430837	"YY1"	"YY1 transcription factor"
"1553629_a_at"	1.00016173928052e-08	4.68330191102963e-11	-28.5243542393983	16.1047265447653	-12.9754527386803	"FAM71B"	"family with sequence similarity 71 member B"
"225108_at"	1.00016173928052e-08	4.70126322807669e-11	28.5135172140618	16.1009255191721	2.05591713996969	"AGPS"	"alkylglycerone phosphate synthase"
"203231_s_at"	1.00720702906084e-08	4.76296122624005e-11	28.4766345370436	16.0879765342176	1.97479434859382	"ATXN1"	"ataxin 1"
"231880_at"	1.00720702906084e-08	4.77122305490183e-11	-28.4717354880766	16.0862550812912	-2.4881538040038	"STRIP2"	"striatin interacting protein 2"
"1554777_at"	1.04517806447928e-08	4.97021118911041e-11	-28.356473326273	16.045654123568	-3.64731033539972	"ZFP42"	"ZFP42 zinc finger protein"
"242630_at"	1.0481396691586e-08	5.02026809169078e-11	28.3282744830341	16.0356919452726	2.4250069420894	""	""
"214540_at"	1.0481396691586e-08	5.04343208860095e-11	-28.3153295883129	16.0311148778592	-1.7578421071733	"HIST1H2BO"	"histone cluster 1, H2bo"
"208228_s_at"	1.0481396691586e-08	5.04513382644467e-11	28.3143811674551	16.0307794389501	1.5954864658003	"FGFR2"	"fibroblast growth factor receptor 2"
"225000_at"	1.0481396691586e-08	5.07356808109894e-11	28.2985857692009	16.0251909824677	1.66267919375178	"PRKAR2A"	"protein kinase cAMP-dependent type II regulatory subunit alpha"
"216959_x_at"	1.0481396691586e-08	5.09618103626993e-11	-28.2860933043292	16.0207685509128	-4.38539423223448	"NRCAM"	"neuronal cell adhesion molecule"
"235510_at"	1.0481396691586e-08	5.09931690893803e-11	-28.2843657023204	16.0201567878764	-12.2048940381554	"USHBP1"	"USH1 protein network component harmonin binding protein 1"
"209337_at"	1.05430248239735e-08	5.14858276726276e-11	28.2573763300521	16.0105939235872	1.50753408833121	"PSIP1"	"PC4 and SFRS1 interacting protein 1"
"228315_at"	1.06197117387406e-08	5.20545541103336e-11	28.2265698289172	15.9996656297437	1.97155073180872	"ZMAT3"	"zinc finger matrin-type 3"
"211937_at"	1.06530145978515e-08	5.24126369789126e-11	28.2073621938624	15.9928449195168	1.55104627677514	"EIF4B"	"eukaryotic translation initiation factor 4B"
"206857_s_at"	1.07493590148618e-08	5.30832543943792e-11	-28.1717743595567	15.9801933045403	-2.06942273866508	"FKBP1B"	"FK506 binding protein 1B"
"210563_x_at"	1.11407765517681e-08	5.52199441340495e-11	-28.0615914252238	15.9409052264692	-1.89516238571555	"CFLAR"	"CASP8 and FADD like apoptosis regulator"
"209230_s_at"	1.12215786034388e-08	5.58910169816391e-11	-28.0279487792663	15.9288736529586	-3.36862803693145	"NUPR1"	"nuclear protein 1, transcriptional regulator"
"224653_at"	1.12215786034388e-08	5.60309274574997e-11	28.0209905254894	15.9263830985902	2.16109985171643	"EIF4EBP2"	"eukaryotic translation initiation factor 4E binding protein 2"
"1562921_at"	1.14212084328021e-08	5.73569277675569e-11	27.9559750361944	15.9030776388975	1.98587057732639	"EP300-AS1"	"EP300 antisense RNA 1"
"219211_at"	1.14212084328021e-08	5.76440046105865e-11	-27.9421164189121	15.8981017820152	-4.20586887100528	"USP18"	"ubiquitin specific peptidase 18"
"206638_at"	1.14212084328021e-08	5.76543855044057e-11	-27.941616701157	15.8979223079969	-4.58110923910281	"HTR2B"	"5-hydroxytryptamine receptor 2B"
"218613_at"	1.15416988769512e-08	5.84737190473796e-11	27.9024837152358	15.8838561463034	2.07876114253633	"PSD3"	"pleckstrin and Sec7 domain containing 3"
"225814_at"	1.16037985945052e-08	5.91793315497976e-11	-27.8692613185215	15.8718966346208	-1.64197371509048	"XRN1"	"5'-3' exoribonuclease 1"
"211911_x_at"	1.16037985945052e-08	5.92658739178503e-11	-27.8652165777949	15.8704394718284	-1.48152973888297	"HLA-B"	"major histocompatibility complex, class I, B"
"217777_s_at"	1.16037985945052e-08	5.94250316682482e-11	27.8577948897734	15.8677650914923	2.26199089073354	"HACD3"	"3-hydroxyacyl-CoA dehydratase 3"
"227603_at"	1.19326136049929e-08	6.13271956653496e-11	27.7707464232731	15.8363359985711	1.59714626138547	""	""
"201956_s_at"	1.19952397853409e-08	6.18684521164358e-11	27.7465174854985	15.8275678666149	1.2733476541463	"GNPAT"	"glyceronephosphate O-acyltransferase"
"228150_at"	1.20399830114549e-08	6.27093295179559e-11	-27.7093337214483	15.8140943847231	-2.72531042386672	"SEC16B"	"SEC16 homolog B, endoplasmic reticulum export factor"
"229282_at"	1.20399830114549e-08	6.28572446047778e-11	-27.7028494758593	15.8117426957565	-2.75442300721205	"GATA6"	"GATA binding protein 6"
"202307_s_at"	1.20399830114549e-08	6.28772824265492e-11	-27.7019723529033	15.8114245344648	-3.85301712268679	"TAP1"	"transporter 1, ATP binding cassette subfamily B member"
"AFFX-HUMISGF3A/M97935_MA_at"	1.20399830114549e-08	6.29800665985569e-11	-27.6974779585146	15.8097940880566	-3.65307640623565	"STAT1"	"signal transducer and activator of transcription 1"
"225725_at"	1.2084583908926e-08	6.36389078010143e-11	27.6688588668001	15.7994046946595	2.84747946341973	"ZMAT3"	"zinc finger matrin-type 3"
"214202_at"	1.2084583908926e-08	6.3655421413273e-11	27.6681457208319	15.7991456482038	1.8571748851631	""	""
"1553906_s_at"	1.22191866846157e-08	6.50000415194986e-11	-27.6107489910846	15.7782713614623	-4.14664738769098	"FGD2"	"FYVE, RhoGEF and PH domain containing 2"
"207375_s_at"	1.22191866846157e-08	6.51165346229483e-11	-27.6058377657364	15.7764829079568	-2.89180701138313	"IL15RA"	"interleukin 15 receptor subunit alpha"
"214396_s_at"	1.22191866846157e-08	6.51532059426515e-11	-27.6042937361626	15.7759205642933	-2.33910833205409	"MBD2"	"methyl-CpG binding domain protein 2"
"236503_at"	1.22191866846157e-08	6.52583907070467e-11	27.5998702617049	15.7743093114086	2.26043523974112	""	""
"206110_at"	1.23262604495608e-08	6.60966458239822e-11	-27.5648951122771	15.7615591293777	-3.17787718108612	"HIST1H3F///HIST1H3B///HIST1H3H///HIST1H3J///HIST1H3G///HIST1H3I///HIST1H3E///HIST1H3C///HIST1H3D///HIST1H3A"	"histone cluster 1, H3f///histone cluster 1, H3b///histone cluster 1, H3h///histone cluster 1, H3j///histone cluster 1, H3g///histone cluster 1, H3i///histone cluster 1, H3e///histone cluster 1, H3c///histone cluster 1, H3d///histone cluster 1, H3a"
"201786_s_at"	1.23262604495608e-08	6.62811261485297e-11	-27.5572632223174	15.7587744535776	-1.41432931578079	"ADAR"	"adenosine deaminase, RNA specific"
"205842_s_at"	1.23735782508977e-08	6.67618762508425e-11	-27.537483723554	15.7515533072308	-2.83478082329729	"JAK2"	"Janus kinase 2"
"237659_at"	1.24261736687875e-08	6.72729292356854e-11	-27.5166280678708	15.7439328160578	-2.66363137493971	"FLJ40288"	"uncharacterized FLJ40288"
"214995_s_at"	1.24780207370814e-08	6.77818410409359e-11	-27.4960317821953	15.7364005810283	-3.04184181214553	"APOBEC3F///APOBEC3G"	"apolipoprotein B mRNA editing enzyme catalytic subunit 3F///apolipoprotein B mRNA editing enzyme catalytic subunit 3G"
"208583_x_at"	1.2549734107323e-08	6.8400928467897e-11	-27.4712040492005	15.7273122506437	-1.62022364447047	"HIST1H2AJ"	"histone cluster 1, H2aj"
"208527_x_at"	1.25786065793089e-08	6.87883560532852e-11	-27.4557918187956	15.7216657711847	-1.79167984927176	"HIST1H2BE"	"histone cluster 1, H2be"
"220810_at"	1.26452103440908e-08	6.95225302905603e-11	-27.4268451543069	15.7110509263255	-4.85709690028802	"CLCA3P"	"chloride channel accessory 3, pseudogene"
"229625_at"	1.26452103440908e-08	6.96151497681087e-11	-27.4232172333445	15.7097196480129	-4.51083807361559	"GBP5"	"guanylate binding protein 5"
"205228_at"	1.26531742691438e-08	6.98904184596511e-11	-27.4124660827481	15.7057732882888	-3.03088195420872	"RBMS2"	"RNA binding motif single stranded interacting protein 2"
"221680_s_at"	1.26820363934213e-08	7.03164845067864e-11	-27.3959165018339	15.699695061348	-3.92277996625046	"ETV7"	"ETS variant 7"
"205552_s_at"	1.26820363934213e-08	7.0513746019206e-11	-27.3882915342109	15.6968931929521	-3.71569124902344	"OAS1"	"2'-5'-oligoadenylate synthetase 1"
"203108_at"	1.27705683305507e-08	7.12395672760487e-11	-27.3604356442995	15.6866496648539	-2.44847511007177	"GPRC5A"	"G protein-coupled receptor class C group 5 member A"
"206662_at"	1.3286681959659e-08	7.43616768112602e-11	-27.2440636468896	15.6437261647406	-1.81639553324972	"GLRX"	"glutaredoxin"
"212372_at"	1.3358394431926e-08	7.50073541948109e-11	27.2206660260663	15.6350706522031	1.61481120251264	"MYH10"	"myosin, heavy chain 10, non-muscle"
"225240_s_at"	1.36055309287945e-08	7.66438687895509e-11	27.162339143527	15.6134565799605	2.36409662221106	"MSI2"	"musashi RNA binding protein 2"
"201422_at"	1.36111789529778e-08	7.69246327658006e-11	-27.1524698407462	15.609794079149	-2.34829825471493	"IFI30///PIK3R2"	"IFI30, lysosomal thiol reductase///phosphoinositide-3-kinase regulatory subunit 2"
"227209_at"	1.36744955076803e-08	7.75325762666831e-11	27.1312343913454	15.601908432148	3.87786911606832	"CNTN1"	"contactin 1"
"217933_s_at"	1.39624977569952e-08	7.9420883446283e-11	-27.0664224524144	15.5777972239545	-1.68628775967877	"LAP3"	"leucine aminopeptidase 3"
"207866_at"	1.40844532738426e-08	8.03721887780317e-11	-27.0344082621041	15.5658630071996	-1.89126115838093	"BMP8A"	"bone morphogenetic protein 8a"
"202073_at"	1.42435336399547e-08	8.15796127037286e-11	-26.9943683401624	15.5509142230432	-1.74953480439697	"OPTN"	"optineurin"
"231406_at"	1.42435336399547e-08	8.18009979505402e-11	26.987097429008	15.5481969336639	2.74377048653913	"ORAI2"	"ORAI calcium release-activated calcium modulator 2"
"222275_at"	1.43914201433988e-08	8.32070973084314e-11	26.9414153192219	15.531105443889	1.75594464745132	"MRPS30"	"mitochondrial ribosomal protein S30"
"202478_at"	1.43914201433988e-08	8.32960804598589e-11	-26.9385529273595	15.5300334084827	-2.59402628441162	"TRIB2"	"tribbles pseudokinase 2"
"227319_at"	1.43914201433988e-08	8.34399668122072e-11	26.9339315098526	15.5283023007883	2.42033706533816	"KLHL36"	"kelch like family member 36"
"214109_at"	1.45794600017808e-08	8.47968592696164e-11	26.8907753140139	15.5121203166319	1.77345502938727	"LRBA"	"LPS responsive beige-like anchor protein"
"217838_s_at"	1.47553506220102e-08	8.6089745741587e-11	26.8503538203195	15.49693685954	2.12116763423925	"EVL"	"Enah/Vasp-like"
"202749_at"	1.49960161891958e-08	8.78072615970348e-11	26.7976744409674	15.4771098421894	2.10654882774388	"WRB"	"tryptophan rich basic protein"
"1552623_at"	1.49960161891958e-08	8.82935795720342e-11	-26.7829633083639	15.4715650576757	-4.36190951036877	"HSH2D"	"hematopoietic SH2 domain containing"
"202837_at"	1.49960161891958e-08	8.83167300031284e-11	-26.7822652247401	15.4713018562175	-2.25170676687373	"TRAFD1"	"TRAF-type zinc finger domain containing 1"
"239186_at"	1.51477738271313e-08	8.96860103184405e-11	-26.7413288321105	15.4558537554847	-3.99863972736515	"SERPINB9P1"	"serpin family B member 9 pseudogene 1"
"210845_s_at"	1.51477738271313e-08	9.0197963602625e-11	-26.7261991087098	15.4501374600755	-2.89907866587386	"PLAUR"	"plasminogen activator, urokinase receptor"
"202869_at"	1.51477738271313e-08	9.02802556745243e-11	-26.7237759253631	15.4492215933927	-3.54125512907825	"OAS1"	"2'-5'-oligoadenylate synthetase 1"
"201847_at"	1.51477738271313e-08	9.03186880227670e-11	-26.7226450711129	15.448794143227	-1.55695012301667	"LIPA"	"lipase A, lysosomal acid type"
"208170_s_at"	1.51597612225343e-08	9.0667433374828e-11	-26.7124074607242	15.444923504723	-4.66661903970609	"TRIM31"	"tripartite motif containing 31"
"221698_s_at"	1.51709039328865e-08	9.10115498854461e-11	-26.7023479812482	15.441118569194	-3.69777795997658	"CLEC7A"	"C-type lectin domain family 7 member A"
"223426_s_at"	1.5219064199856e-08	9.16483080149085e-11	26.6838433259608	15.4341150366716	1.78369437705729	"EPB41L4B"	"erythrocyte membrane protein band 4.1 like 4B"
"225557_at"	1.5219064199856e-08	9.231388064448e-11	-26.6646514332052	15.4268455630119	-2.73954741907843	"CSRNP1"	"cysteine and serine rich nuclear protein 1"
"202760_s_at"	1.5219064199856e-08	9.2392055218008e-11	-26.6624072220319	15.4259951157286	-3.1545721854795	"PALM2-AKAP2///AKAP2"	"PALM2-AKAP2 readthrough///A-kinase anchoring protein 2"
"219364_at"	1.5219064199856e-08	9.24138877796471e-11	-26.661780831741	15.4257577296282	-2.68754519276633	"DHX58"	"DEXH-box helicase 58"
"205073_at"	1.52468893347097e-08	9.28617128204539e-11	-26.6489681332377	15.420900648166	-2.56029009626288	"CYP2J2"	"cytochrome P450 family 2 subfamily J member 2"
"222154_s_at"	1.55182878971134e-08	9.47985031117674e-11	-26.5943244846635	15.4001562959896	-1.19730715074656	"SPATS2L"	"spermatogenesis associated serine rich 2 like"
"228714_at"	1.56685946369748e-08	9.60032776110941e-11	-26.5609477965971	15.387461667072	-2.58997991520504	"LOC101927027"	"uncharacterized LOC101927027"
"228152_s_at"	1.58059826091197e-08	9.76018184784222e-11	-26.5173646971775	15.3708577811147	-3.57149577373692	"DDX60L"	"DEAD-box helicase 60-like"
"212659_s_at"	1.58059826091197e-08	9.76136086631083e-11	-26.5170461616354	15.3707363143367	-2.96362403901463	"IL1RN"	"interleukin 1 receptor antagonist"
"221875_x_at"	1.58059826091197e-08	9.77123387632822e-11	-26.5143804246287	15.3697197270741	-2.47525187238123	"HLA-F"	"major histocompatibility complex, class I, F"
"218543_s_at"	1.58618583947922e-08	9.83478737235402e-11	-26.4972912321646	15.3631999517136	-2.75712857465271	"PARP12"	"poly(ADP-ribose) polymerase family member 12"
"219630_at"	1.60630322204143e-08	9.9888997804131e-11	-26.4563492648261	15.3475605616353	-1.96310198072245	"PDZK1IP1"	"PDZK1 interacting protein 1"
"208073_x_at"	1.60758454337495e-08	1.00262703116755e-10	26.4465256401227	15.3438039573135	1.89438461193232	"TTC3P1///TTC3"	"tetratricopeptide repeat domain 3 pseudogene 1///tetratricopeptide repeat domain 3"
"243196_s_at"	1.61162667346258e-08	1.01034706658397e-10	-26.4263584818387	15.3360869697435	-2.11149283202641	"TRAFD1"	"TRAF-type zinc finger domain containing 1"
"201036_s_at"	1.61162667346258e-08	1.01104334521749e-10	26.4245478982678	15.3353938209763	1.9513919189567	"HADH"	"hydroxyacyl-CoA dehydrogenase"
